Id,Model,Price,Age,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Automatic,cc,Doors,Cylinders,Weight
1136,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7950,73,8,1998,107108,Petrol,110,1,0,1600,3,4,1050
1137,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9950,75,6,1998,107000,Petrol,110,1,0,1600,3,4,1050
1138,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6640,74,7,1998,106250,Petrol,110,0,0,1600,5,4,1070
1139,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,8750,71,10,1998,106150,Petrol,86,0,0,1300,3,4,1015
1140,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7750,72,9,1998,106108,Petrol,110,1,0,1600,3,4,1050
1141,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,5950,72,9,1998,105856,Petrol,86,0,0,1300,3,4,1015
1142,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6750,77,4,1998,105152,Petrol,86,0,0,1300,3,4,1015
1143,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6500,80,1,1998,105135,Petrol,110,1,0,1600,3,4,1050
1144,TOYOTA Corolla 1.6 3D Terra/Comf. 2/3-Doors,8750,76,5,1998,104344,Petrol,110,1,0,1600,3,4,1050
1145,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7950,74,7,1998,104150,Petrol,110,1,0,1600,3,4,1050
1146,TOYOTA Corolla 1.3 16V HATCHB 2/3-Doors,6750,74,7,1998,104000,Petrol,86,1,0,1300,3,4,1010
1147,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,73,8,1998,103121,Petrol,86,1,0,1300,5,4,1035
1148,TOYOTA Corolla 1.3 Linea Terra 3 drs 2/3-Doors,7950,80,1,1998,102300,Petrol,86,1,0,1300,3,4,1015
1149,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA AUT4 4/5-Doors,8950,75,6,1998,102005,Petrol,107,1,1,1600,5,4,1105
1150,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,77,4,1998,102000,Petrol,86,1,0,1300,3,4,1015
1151,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6450,75,6,1998,101855,Petrol,110,1,0,1600,5,4,1070
1152,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6900,74,7,1998,101773,Petrol,110,0,0,1600,3,4,1050
1153,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8450,75,6,1998,101159,Petrol,110,1,0,1600,5,4,1085
1154,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,6750,74,7,1998,101000,Petrol,86,0,0,1300,3,4,1015
1155,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA AUT3 4/5-Doors,8050,74,7,1998,100732,Petrol,86,1,1,1300,4,4,1030
1156,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9500,79,2,1998,100719,Petrol,110,0,0,1600,5,4,1070
1157,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7750,78,3,1998,100487,Petrol,110,0,0,1600,4,4,1035
1158,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8500,80,1,1998,100458,Petrol,110,0,0,1600,5,4,1085
1159,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7795,75,6,1998,100192,Petrol,110,1,0,1600,3,4,1050
1160,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6490,80,1,1998,100123,Petrol,110,1,0,1600,3,4,1050
1161,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7950,73,8,1998,99971,Petrol,110,1,0,1600,3,4,1050
1162,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,6425,79,2,1998,99397,Petrol,86,0,0,1300,5,4,1035
1163,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8950,69,12,1998,99374,Petrol,86,1,0,1300,5,4,1035
1164,TOYOTA Corolla 1.6 LB LINEA LUNA 4/5-Doors,6950,72,9,1998,99245,Petrol,110,1,0,1600,5,4,1114
1165,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8750,79,2,1998,98742,Petrol,110,0,0,1600,5,4,1085
1166,TOYOTA Corolla 1.6 16V S-uitvoering 2/3-Doors,8450,71,10,1998,98154,Petrol,110,1,0,1600,3,4,1050
1167,TOYOTA Corolla 1.6 16v Liftback Linea Terra 4/5-Doors,7950,77,4,1998,98000,Petrol,110,1,0,1600,5,4,1065
1168,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,80,1,1998,97548,Petrol,86,0,0,1300,5,4,1035
1169,TOYOTA Corolla 1.6 LINEA TERRA 4/5-Doors,8900,78,3,1998,97534,Petrol,110,1,0,1600,5,4,1070
1170,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8950,73,8,1998,97494,Petrol,110,1,0,1600,5,4,1085
1171,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8900,73,8,1998,97085,Petrol,110,1,0,1600,5,4,1085
1172,TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,7950,69,12,1998,97000,Petrol,110,0,0,1600,4,4,1035
1173,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6495,74,7,1998,96302,Petrol,86,1,0,1300,3,4,1015
1174,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7250,78,3,1998,96000,Petrol,86,1,0,1300,3,4,1015
1175,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9250,74,7,1998,96000,Petrol,110,1,0,1600,5,4,1085
1176,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6650,78,3,1998,95909,Petrol,110,1,0,1600,5,4,1070
1177,TOYOTA Corolla 1.6 Terra Stationwagen,6990,79,2,1998,95700,Petrol,110,0,0,1600,5,4,1085
1178,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,78,3,1998,95651,Petrol,110,1,0,1600,5,4,1070
1179,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,6950,79,2,1998,95000,Petrol,86,1,0,1300,5,4,1035
1180,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7250,80,1,1998,94447,Petrol,110,0,0,1600,3,4,1050
1181,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9950,80,1,1998,94079,Petrol,110,1,0,1600,5,4,1085
1182,TOYOTA Corolla 1.6 Linea Terra Comfort 4/5-Doors,9250,80,1,1998,93841,Petrol,110,0,0,1600,5,4,1070
1183,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7200,79,2,1998,93090,Petrol,86,1,0,1300,5,4,1035
1184,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8250,72,9,1998,93066,Petrol,110,1,0,1600,5,4,1075
1185,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8950,79,2,1998,93039,Petrol,110,1,0,1600,3,4,1050
1186,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8250,77,4,1998,93000,Petrol,110,1,0,1600,5,4,1075
1187,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6250,80,1,1998,92830,Petrol,86,1,0,1300,3,4,1015
1189,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA AUT4 4/5-Doors,9900,80,1,1998,92255,Petrol,107,0,1,1600,5,4,1105
1190,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7300,80,1,1998,92096,Petrol,86,1,0,1300,5,4,1035
1191,TOYOTA Corolla 1.3 Linea Luna Hatchback 2/3-Doors,8950,72,9,1998,91921,Petrol,86,1,0,1300,3,4,1020
1192,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,6500,70,11,1998,91900,Petrol,86,1,0,1300,3,4,1015
1193,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7950,78,3,1998,91399,Petrol,110,1,0,1600,5,4,1070
1194,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7450,75,6,1998,91082,Petrol,110,1,0,1600,3,4,1050
1195,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,71,10,1998,90370,Petrol,86,1,0,1300,5,4,1035
1196,TOYOTA Corolla 1.3i-16v Linea Terra 5d 4/5-Doors,8500,78,3,1998,90345,Petrol,86,1,0,1300,5,4,1035
1197,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6950,77,4,1998,90305,Petrol,86,1,0,1300,3,4,1015
1198,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,7950,78,3,1998,90011,Petrol,86,0,1,1300,3,4,1045
1199,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6750,77,4,1998,90000,Petrol,86,1,0,1300,3,4,1015
1200,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,8450,70,11,1998,89983,Petrol,110,0,0,1600,3,4,1055
1201,TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,7500,78,3,1998,89953,Petrol,110,0,0,1600,5,4,1114
1202,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,8750,74,7,1998,89800,Diesel,72,1,0,2000,3,4,1115
1203,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8750,79,2,1998,89739,Petrol,86,1,0,1300,5,4,1035
1204,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,76,5,1998,89520,Petrol,110,1,0,1600,3,4,1050
1205,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7450,75,6,1998,89507,Petrol,86,0,0,1300,3,4,1015
1206,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9200,69,12,1998,89096,Petrol,110,1,0,1600,5,4,1085
1207,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,74,7,1998,88700,Petrol,110,1,0,1600,3,4,1050
1208,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7850,72,9,1998,88500,Petrol,110,1,0,1600,5,4,1075
1209,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,6950,73,8,1998,88186,Diesel,72,1,0,2000,3,4,1115
1210,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7200,75,6,1998,88000,Petrol,110,1,0,1600,3,4,1050
1211,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7450,78,3,1998,87743,Petrol,110,0,0,1600,3,4,1055
1212,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6750,75,6,1998,87613,Petrol,86,0,0,1300,3,4,1015
1213,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,73,8,1998,87358,Petrol,110,1,0,1600,3,4,1050
1214,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7450,72,9,1998,87083,Petrol,110,0,0,1600,4,4,1035
1215,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7950,70,11,1998,87000,Petrol,110,1,0,1600,4,4,1035
1216,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7250,78,3,1998,87000,Petrol,110,1,0,1600,4,4,1035
1217,TOYOTA Corolla 1.3 3D Linea Terra 2/3-Doors,7950,73,8,1998,87000,Petrol,86,1,0,1300,3,4,1015
1218,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8250,80,1,1998,87000,Petrol,86,1,0,1300,3,4,1015
1219,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8250,72,9,1998,86860,Petrol,110,0,0,1600,5,4,1075
1220,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,6750,80,1,1998,86109,Petrol,110,1,0,1600,3,4,1055
1221,TOYOTA Corolla 1.3 16V LB Linea Luna 4/5-Doors,8750,79,2,1998,86000,Petrol,86,1,0,1300,5,4,1040
1222,TOYOTA Corolla 1.6 HB LINEA LUNA 2/3-Doors,8950,80,1,1998,86000,Petrol,110,0,0,1600,3,4,1050
1223,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,8500,70,11,1998,85864,Diesel,72,1,0,2000,5,4,1135
1224,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,80,1,1998,85565,Petrol,110,0,0,1600,5,4,1070
1225,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,9450,70,11,1998,85470,Petrol,107,0,1,1600,3,4,1080
1226,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,73,8,1998,85200,Petrol,110,1,0,1600,3,4,1050
1227,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7900,70,11,1998,85000,Petrol,110,1,0,1600,3,4,1055
1228,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8500,73,8,1998,84988,Petrol,110,1,0,1600,3,4,1050
1229,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,79,2,1998,84966,Petrol,110,0,0,1600,5,4,1070
1230,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,76,5,1998,84472,Petrol,110,1,0,1600,5,4,1070
1231,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8950,73,8,1998,84402,Petrol,110,1,0,1600,4,4,1035
1232,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,74,7,1998,84123,Petrol,110,0,0,1600,3,4,1050
1233,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,6950,80,1,1998,84000,Petrol,110,0,0,1600,5,4,1075
1234,TOYOTA Corolla 1.6 16v Liftback Linea Terra 4/5-Doors,7250,78,3,1998,84000,Petrol,110,1,0,1600,5,4,1065
1235,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,7750,77,4,1998,84000,Petrol,110,1,0,1600,5,4,1085
1236,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,8700,75,6,1998,83850,Petrol,110,1,0,1600,3,4,1055
1237,TOYOTA Corolla LIFTBACK 1.6 Linea Terra Liftback 4/5-Doors,8950,80,1,1998,83540,Petrol,110,1,0,1600,5,4,1070
1238,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6750,76,5,1998,83405,Petrol,110,1,0,1600,5,4,1070
1239,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7500,71,10,1998,83291,Petrol,110,1,0,1600,5,4,1070
1240,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7950,69,12,1998,83133,Petrol,86,0,0,1300,3,4,1015
1241,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,71,10,1998,83047,Petrol,86,1,1,1300,3,4,1045
1242,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,71,10,1998,82700,Petrol,110,0,0,1600,3,4,1050
1243,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7450,78,3,1998,82675,Petrol,86,0,0,1300,3,4,1015
1244,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,5950,78,3,1998,82595,Petrol,86,1,0,1300,3,4,1015
1245,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,75,6,1998,82256,Petrol,110,1,0,1600,3,4,1050
1246,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6950,77,4,1998,82103,Petrol,86,1,0,1300,3,4,1015
1247,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8750,80,1,1998,82021,Petrol,86,1,0,1300,5,4,1035
1248,TOYOTA Corolla 1.6 Linea Luna 4/5-Doors,8950,71,10,1998,82000,Petrol,110,1,0,1600,5,4,1075
1249,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7495,79,2,1998,81988,Petrol,110,1,0,1600,5,4,1070
1250,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,76,5,1998,81930,Petrol,110,0,0,1600,5,4,1070
1251,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,6950,70,11,1998,81663,Petrol,110,0,0,1600,3,4,1050
1252,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7990,77,4,1998,80486,Petrol,110,1,0,1600,5,4,1070
1253,TOYOTA Corolla 1.6 16v Linea Terra 4/5-Doors,7250,78,3,1998,80000,Petrol,110,1,0,1600,4,4,1065
1254,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6900,69,12,1998,79000,Petrol,86,0,0,1300,3,4,1015
1255,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,74,7,1998,78894,Petrol,110,0,0,1600,5,4,1070
1256,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7250,78,3,1998,78689,Petrol,110,0,0,1600,4,4,1035
1257,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,77,4,1998,78435,Petrol,86,0,0,1300,3,4,1015
1258,TOYOTA Corolla 1.6 Linea Terra HB 2/3-Doors,8500,71,10,1998,78260,Petrol,110,0,0,1600,3,4,1050
1259,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7950,72,9,1998,78120,Petrol,110,1,0,1600,5,4,1075
1260,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,6950,77,4,1998,77000,Petrol,86,0,0,1300,3,4,1015
1261,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8000,78,3,1998,77000,Petrol,110,0,0,1600,3,4,1050
1262,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7950,75,6,1998,76382,Petrol,110,1,0,1600,3,4,1055
1263,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8500,76,5,1998,76268,Petrol,86,1,0,1300,3,4,1015
1264,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7490,73,8,1998,76151,Petrol,86,1,0,1300,3,4,1015
1265,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8250,80,1,1998,76000,Petrol,110,0,0,1600,3,4,1050
1266,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9250,71,10,1998,76000,Petrol,110,1,0,1600,5,4,1070
1267,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,72,9,1998,75840,Petrol,86,0,0,1300,5,4,1035
1268,TOYOTA Corolla 1.6 HB LINEA TERRA 2/3-Doors,9500,77,4,1998,75799,Petrol,110,1,0,1600,3,4,1050
1269,TOYOTA Corolla 1.6 Linea Terra Comfort H 2/3-Doors,8950,72,9,1998,75525,Petrol,110,1,0,1600,3,4,1114
1270,TOYOTA Corolla 1.3 Linea Terra wagon Stationwagen,8450,78,3,1998,75323,Petrol,86,1,0,1300,5,4,1050
1271,TOYOTA Corolla 1.6 station 1 Stationwagen,7995,79,2,1998,75322,Petrol,110,1,0,1600,4,4,1115
1272,TOYOTA Corolla 1.6 Linea Terra Sd 4/5-Doors,8750,78,3,1998,75226,Petrol,110,0,0,1600,4,4,1035
1273,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,5950,71,10,1998,75085,Petrol,86,0,0,1300,5,4,1035
1274,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,73,8,1998,75000,Petrol,110,0,0,1600,5,4,1075
1275,TOYOTA Corolla 1.3 16V Linea Terra 4/5-Doors,8950,69,12,1998,75000,Petrol,86,1,0,1300,4,4,1000
1276,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8750,69,12,1998,75000,Petrol,86,1,0,1300,4,4,1000
1277,TOYOTA Corolla LIFTBACK 1.6 Linea Luna Liftback 4/5-Doors,7600,78,3,1998,74926,Petrol,110,1,0,1600,5,4,1075
1278,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7145,80,1,1998,74785,Petrol,110,1,0,1600,5,4,1070
1279,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8450,69,12,1998,74573,Petrol,110,1,0,1600,5,4,1085
1280,TOYOTA Corolla 1.3i LINEA TERRA 2/3-Doors,5950,75,6,1998,74567,Petrol,86,1,0,1300,3,4,1015
1281,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9000,80,1,1998,74196,Petrol,110,0,0,1600,5,4,1075
1282,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7250,80,1,1998,74151,Petrol,110,1,0,1600,3,4,1050
1283,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7400,75,6,1998,74096,Petrol,110,1,0,1600,3,4,1050
1284,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8800,79,2,1998,74093,Petrol,110,1,0,1600,5,4,1075
1285,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,71,10,1998,74000,Petrol,110,0,0,1600,3,4,1050
1286,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7500,75,6,1998,74000,Petrol,86,1,0,1300,3,4,1015
1287,TOYOTA Corolla 1.3 SDN LINEA TERRA AUT 4/5-Doors,8450,78,3,1998,73638,Petrol,86,1,1,1300,4,4,1015
1288,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7400,75,6,1998,73460,Petrol,110,1,0,1600,5,4,1070
1289,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7500,80,1,1998,73200,Petrol,110,1,0,1600,5,4,1070
1290,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,76,5,1998,73116,Petrol,110,1,0,1600,5,4,1075
1291,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,70,11,1998,73014,Petrol,110,1,0,1600,5,4,1075
1292,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7950,77,4,1998,72703,Petrol,110,1,0,1600,3,4,1050
1293,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7950,79,2,1998,72328,Petrol,110,1,0,1600,5,4,1075
1294,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7950,78,3,1998,72222,Petrol,110,1,0,1600,5,4,1070
1295,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors,8950,71,10,1998,72128,Petrol,107,1,1,1600,5,4,1100
1296,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,78,3,1998,72090,Petrol,110,1,0,1600,5,4,1070
1297,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8250,78,3,1998,72000,Petrol,110,1,0,1600,4,4,1035
1298,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7950,78,3,1998,72000,Petrol,110,0,0,1600,3,4,1055
1299,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,77,4,1998,71900,Petrol,86,1,0,1300,3,4,1015
1300,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,77,4,1998,71825,Petrol,110,0,0,1600,5,4,1075
1301,TOYOTA Corolla 1.6 Terra LB 4/5-Doors,6950,80,1,1998,71740,Petrol,110,1,0,1600,5,4,1070
1302,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7500,80,1,1998,71500,Petrol,110,1,0,1600,4,4,1035
1303,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,79,2,1998,71359,Petrol,110,1,0,1600,3,4,1050
1304,TOYOTA Corolla 1.3 16v linea terra ,5950,79,2,1998,71263,Petrol,86,0,0,1300,3,4,1015
1305,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,78,3,1998,71186,Petrol,110,0,0,1600,3,4,1050
1306,TOYOTA Corolla 1.3 Linea Terra Hatchback 2/3-Doors,8950,72,9,1998,71054,Petrol,86,0,1,1300,3,4,1045
1307,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,7950,76,5,1998,71000,Petrol,110,1,0,1600,3,4,1050
1308,TOYOTA Corolla 1.6 lb aut 4/5-Doors,6900,80,1,1998,70939,Petrol,110,1,1,1600,5,4,1100
1309,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7450,77,4,1998,70932,Petrol,110,1,0,1600,3,4,1050
1310,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,8500,80,1,1998,70597,Petrol,107,1,1,1600,3,4,1080
1311,TOYOTA Corolla 1.6 WGN LINEA TERRA Stationwagen,7500,73,8,1998,70482,Petrol,110,1,0,1600,5,4,1075
1312,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8750,77,4,1998,70124,Petrol,110,1,0,1600,3,4,1050
1313,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,76,5,1998,70039,Petrol,110,1,0,1600,3,4,1050
1314,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9950,80,1,1998,69904,Petrol,110,0,0,1600,5,4,1070
1315,TOYOTA Corolla 1.3 HB Linea Terra 2/3-Doors,7950,75,6,1998,69388,Petrol,86,0,0,1300,3,4,1010
1316,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9950,75,6,1998,69320,Petrol,110,1,0,1600,5,4,1070
1317,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9250,78,3,1998,69000,Petrol,110,1,0,1600,5,4,1075
1318,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,9250,73,8,1998,68988,Petrol,86,1,0,1300,5,4,1035
1319,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9950,79,2,1998,68945,Petrol,110,1,0,1600,5,4,1085
1320,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,5950,74,7,1998,68285,Petrol,110,1,0,1600,3,4,1050
1321,TOYOTA Corolla 1.6 16V LIFTBACK LINEA LUNA 4/5-Doors,7995,76,5,1998,68000,Petrol,110,1,0,1600,5,4,1075
1322,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,70,11,1998,68000,Petrol,86,1,1,1300,3,4,1045
1323,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,7450,75,6,1998,67451,Petrol,86,1,0,1300,4,4,1000
